Episode,Timestep_Entry,Price_Entry,Timestep_Exit,Price_Exit,PnL,Entry_Action,Exit_Action
118,86,20000,92,19996.2,-4.58,1,0
118,93,19995,99,19998.8,-54.58,1,0
119,0,19999.5,1,19999.2,-9.58,0,1
119,2,19997.5,3,20000.8,-69.58,1,0
119,4,19997,13,19995.8,5.42,1,0
119,14,20000,19,19999.2,-9.58,0,1
119,20,19998.5,31,20001.8,-49.58,1,0
119,32,20002.2,33,20002.2,-4.58,1,0
119,35,20001,40,19999,-14.58,0,1
119,41,20002.8,46,20000.8,-44.58,0,1
119,47,20002.2,48,20001.2,15.42,1,0
119,49,20003,54,20000.8,-39.58,0,1
119,55,20000.8,61,20001.8,-24.58,1,0
119,62,20000.8,68,19999,-9.58,0,1
119,72,20002.8,77,20009.2,-49.58,1,0
119,78,20009.5,81,20005.2,-89.58,0,1
119,82,20002.8,84,19998.5,75.42,1,0
119,85,19996.2,86,19995.8,-14.58,0,1
119,87,19999.8,88,19994,-119.58,0,1
119,89,19996.5,91,20005.5,55.42,0,1
119,93,20008,96,20009.5,-39.58,1,0
120,0,20006,1,20004.2,30.42,1,0
120,4,20001.5,12,20004.8,-89.58,1,0
120,13,20004,17,20008.8,-64.58,1,0
120,20,20007.8,21,20009,-29.58,1,0
120,24,20009.2,27,20004,-59.58,0,1
120,29,20006.8,30,20001.2,-114.58,0,1
120,31,20000,32,20002.2,-49.58,1,0
120,34,20003,35,20005,-44.58,1,0
120,36,20001.5,46,20003.5,-94.58,1,0
120,47,20001.5,51,20001.5,-4.58,1,0
120,52,20002.2,55,20002.8,-79.58,1,0
120,56,19999.2,64,20001.2,-79.58,1,0
120,65,19997.8,70,20006.5,-14.58,1,0
120,71,20004,82,20000.5,0.42,1,0
120,83,19998,85,19998.5,-19.58,1,0
120,86,19999.2,88,19999.2,-4.58,0,1
121,3,19998,12,19993.5,-29.58,1,0
121,15,19992,19,19993,0.42,1,0
121,20,19991.2,28,19994,0.42,1,0
121,29,19990.2,34,19991.2,-19.58,1,0
121,35,19992.2,38,19989,0.42,0,1
121,39,19990,63,19993.5,-79.58,1,0
121,64,19992.2,70,19994.5,-79.58,1,0
121,71,19994.8,73,19991,-79.58,0,1
121,75,19993.8,76,19995,-29.58,1,0
121,77,19994.8,78,19994.2,5.42,1,0
121,79,19992,81,19995.2,-9.58,1,0
121,82,19995.2,84,19994.5,-19.58,0,1
121,85,19995.5,88,19994.8,-19.58,0,1
121,90,19993.5,92,19995.8,-49.58,1,0
121,94,19993.8,96,19994.8,-24.58,1,0
122,0,19979.5,3,19985.8,-129.58,1,0
122,5,19986.2,6,19985.8,-14.58,0,1
122,7,19986.5,8,19988.5,-44.58,1,0
122,10,19989,13,19988,-24.58,0,1
122,14,19989.2,20,19998,-169.58,1,0
122,21,19995.8,25,19995.5,-14.58,1,0
122,26,19995.2,30,19998.2,-4.58,0,1
122,31,20000.8,40,20001.5,-79.58,1,0
122,42,20000.8,51,19996.8,-24.58,0,1
122,52,19996.8,56,19999.5,-14.58,1,0
122,57,20000.8,75,20004.2,-119.58,1,0
122,80,20003.2,85,20006.5,-39.58,1,0
122,86,20004.8,88,20006.2,-34.58,1,0
122,89,20004.2,90,20004.5,-9.58,1,0
122,92,20002.8,95,20001,-14.58,1,0
123,1,20002.5,4,20002.8,-9.58,1,0
123,5,20002.2,9,20002.8,-19.58,1,0
123,10,20002.5,15,20001.8,-4.58,1,0
123,16,20002,18,20003,-24.58,1,0
123,19,20001.2,34,20001.2,10.42,1,0
123,35,20001,36,20004.5,-74.58,1,0
123,37,20000.8,42,20000.8,-9.58,1,0
123,43,20000.5,47,20003.5,-64.58,1,0
123,49,19996.5,57,20007.5,-84.58,1,0
123,59,20003.5,61,20003.5,-4.58,1,0
123,62,20004.5,63,20002,-54.58,0,1
123,65,20006.5,69,20003.5,-44.58,0,1
123,70,20004.5,74,20006.2,-39.58,1,0
123,75,20005.8,80,20006,-34.58,1,0
123,81,20007,82,20006.2,-19.58,0,1
123,83,20005,84,20004.8,-9.58,0,1
123,86,20004.8,87,20004.8,-4.58,0,1
123,89,20008.2,90,20004.5,-79.58,0,1
123,91,20008.5,92,20008.5,-4.58,0,1
124,0,19996.2,1,19997.5,-29.58,1,0
124,2,20000.5,6,19997.8,0.42,1,0
124,7,19994.8,11,19988.2,135.42,1,0
124,12,19986.5,14,19989,-4.58,0,1
124,15,19988.2,16,19988.5,-9.58,1,0
124,17,19989.5,18,19990,-14.58,1,0
124,20,19990.2,22,19994.8,-34.58,1,0
124,23,19994.5,29,19998,-9.58,1,0
124,30,19997,34,19999.8,-59.58,1,0
124,36,19995.5,37,19994.5,-24.58,0,1
124,38,19996,39,19994.8,-29.58,0,1
124,40,19992.5,46,19995.2,-59.58,1,0
124,47,19991.5,49,19995.5,-84.58,1,0
124,50,19996.8,57,20001.2,-169.58,1,0
124,58,20003.2,59,20000.8,-54.58,0,1
124,60,20001,61,20007.2,-129.58,1,0
124,62,20005.5,84,20004.5,-29.58,1,0
124,86,20007.5,90,20005.2,-49.58,0,1
124,91,20005.8,92,20006,-9.58,1,0
124,94,20006.2,95,20004.2,-44.58,0,1
124,96,20005.8,97,20004.5,20.42,1,0
124,98,20003,99,20003.5,-14.58,1,0
125,1,20008.2,2,20008.5,-9.58,1,0
125,4,20004.8,16,20009,-9.58,1,0
125,18,20005.5,21,20004.2,20.42,1,0
125,22,20004.5,23,20006.2,-39.58,1,0
125,24,20007.5,25,20005,-54.58,0,1
125,26,20006.5,32,20004.5,10.42,1,0
125,33,20005,34,20006.5,25.42,0,1
125,35,20008.5,36,20007,-34.58,0,1
125,37,20007.2,41,20009.2,-19.58,1,0
125,42,20007.5,44,20009.2,-14.58,1,0
125,45,20008.8,48,20008,10.42,0,1
125,49,20005.2,52,20006,-44.58,1,0
125,53,20004.8,55,20003.5,20.42,1,0
125,57,20003.2,58,20003.8,-14.58,1,0
125,59,20004,60,20003.2,-19.58,0,1
125,61,20004,62,20003.2,-19.58,0,1
125,64,20003,77,20007.2,-74.58,1,0
125,78,20005.2,92,19997.8,120.42,1,0
125,93,19999.2,95,20000.5,-29.58,1,0
125,96,19997.8,99,20000,-14.58,0,1
126,0,20004,1,20002.8,-29.58,0,1
126,2,20002.5,3,20001.2,-29.58,0,1
126,4,20001.2,6,20003,5.42,0,1
126,7,20000,9,20004.8,-89.58,1,0
126,10,20003.8,12,20005.5,-79.58,1,0
126,13,20006,20,20005.2,15.42,1,0
126,21,20000.5,24,20002.8,-39.58,1,0
126,25,20002.2,26,20005.8,-74.58,1,0
126,27,20003.2,28,20007.8,-94.58,1,0
126,29,20006.2,30,20002.8,-74.58,0,1
126,31,19999,37,20001.8,-54.58,1,0
126,38,20000,45,19999.8,30.42,1,0
126,46,20001,53,20009.5,-69.58,1,0
126,54,20009.2,55,20004.2,-104.58,0,1
126,56,20003.8,58,20009.5,-119.58,1,0
126,60,20003,61,20009.8,-139.58,1,0
126,62,20009.5,64,20009.8,-9.58,1,0
126,65,20009.8,66,20005.5,-89.58,0,1
126,67,20005,70,20004.5,5.42,1,0
126,71,20003.8,73,20008,-89.58,1,0
126,75,20008.2,76,20006.8,-34.58,0,1
126,77,20008.8,78,20006.2,-54.58,0,1
126,79,20003.5,84,20004.2,-19.58,1,0
126,85,20003,88,20005.2,-49.58,1,0
126,89,20005.2,92,20006.2,-24.58,1,0
126,93,20005,96,20006.2,-74.58,1,0
126,97,20002.5,98,20003.5,-24.58,1,0
127,0,20002,1,20001.8,-9.58,0,1
127,2,20001.8,6,19999,-59.58,0,1
127,7,19999.2,8,19998.8,-14.58,0,1
127,9,19998.5,19,19994.8,60.42,1,0
127,20,19996,22,19995.2,-19.58,0,1
127,23,19996.5,24,19994.5,-44.58,0,1
127,25,19993.5,34,19998,15.42,1,0
127,35,19997.5,36,19996,-34.58,0,1
127,37,19996.2,42,19997,-9.58,1,0
127,43,19997,44,19997.5,-14.58,1,0
127,46,19998.8,49,19996,-54.58,0,1
127,50,19996,52,19996.5,-14.58,1,0
127,53,19995.5,57,19999,-44.58,1,0
127,58,19998.2,59,19999.8,-34.58,1,0
127,60,19997.8,61,20000,-49.58,1,0
127,62,19998.5,63,20000,-34.58,1,0
127,64,19999.2,69,19999.8,-14.58,1,0
127,70,20000,72,19995.5,85.42,1,0
127,73,19999.8,75,19999.2,-14.58,0,1
127,76,19998.8,78,19998.8,-4.58,1,0
127,80,19998.5,87,19999,-14.58,1,0
127,89,19999,90,19998.5,-14.58,0,1
127,91,19999,92,19998.5,-14.58,0,1
127,93,19998.2,96,19999,-19.58,1,0
128,1,19984.8,12,19992.8,-19.58,1,0
128,13,19991.5,19,19991.8,-19.58,1,0
128,21,19993,25,19993.2,-24.58,1,0
128,26,19992.8,30,19993.8,-24.58,1,0
128,31,19991.5,37,19993,-44.58,1,0
128,38,19990.5,42,19993.8,-49.58,1,0
128,43,19995.2,44,19991.5,-79.58,0,1
128,46,19994.2,54,20002,-9.58,1,0
128,55,19999.5,60,19999.5,-19.58,1,0
128,61,20001,63,20005.2,-89.58,1,0
128,65,20005.5,70,20006,-14.58,1,0
128,71,20004.5,73,20004.2,-39.58,0,1
128,74,20004,75,20004,-4.58,1,0
128,76,20004,82,20004.5,-14.58,1,0
128,83,20003.8,87,20004.2,-14.58,1,0
128,88,20004.8,89,20003.8,-24.58,0,1
128,91,20007.8,94,20008.5,-74.58,1,0
128,95,20009,96,20007.2,-39.58,0,1
129,0,19999,4,19996.2,-14.58,0,1
129,5,20002.8,10,20000.8,-29.58,0,1
129,12,19999.5,13,20005.5,-124.58,1,0
129,16,20001,19,20003.5,-99.58,1,0
129,20,19999.2,21,20003,70.42,0,1
129,22,20004.5,23,20004.2,-9.58,0,1
129,25,20001,27,20003.8,-59.58,1,0
129,29,20002.8,31,19999.5,-69.58,0,1
129,32,19998.5,33,20000.5,-44.58,1,0
129,34,19998.5,39,19998.8,5.42,1,0
129,40,20002.8,42,20000.5,-49.58,0,1
129,43,20008,45,20004,-89.58,0,1
129,47,20003.8,48,20003.5,-9.58,0,1
129,49,20004,50,20002.5,-34.58,0,1
129,51,20000.5,52,20004.5,-84.58,1,0
129,55,19996.8,62,19995,-74.58,1,0
129,63,19991.5,65,19989,-54.58,0,1
129,66,19988.8,68,20000.2,-174.58,1,0
129,69,20002.2,70,19994,-169.58,0,1
129,71,19995,74,20001.8,-44.58,1,0
129,75,19994,76,19988.5,-114.58,0,1
129,77,19995.2,79,19988.5,-24.58,0,1
129,82,19993,83,19988.2,-99.58,0,1
129,84,19991,93,19994.8,0.42,0,1
130,0,19997.2,1,19994,-69.58,0,1
130,2,19995.5,3,19995.8,0.42,0,1
130,4,19994.8,5,19995.2,5.42,0,1
130,6,19997.2,8,19994.2,55.42,1,0
130,9,19998,13,19997.8,10.42,0,1
130,15,20000,20,20001.8,-94.58,1,0
130,21,19996.8,23,19996.5,-24.58,1,0
130,24,19994,26,19994.2,0.42,0,1
130,27,19993.2,29,19993.2,-4.58,0,1
130,30,19990.8,31,19990.8,-4.58,1,0
130,33,19993.8,36,19990.2,-19.58,0,1
130,38,19989.2,40,19989,-9.58,0,1
130,41,19988.5,42,19988.2,-9.58,0,1
130,44,19991,47,19983.2,-64.58,0,1
130,49,19985.8,54,19994.5,-14.58,1,0
130,59,19998.8,60,19997.2,-34.58,0,1
130,61,19997.2,68,19992.5,25.42,1,0
130,69,19992,70,19996.2,-89.58,1,0
130,71,19994.8,82,19990,5.42,1,0
130,83,19991.5,88,19990.5,15.42,1,0
130,90,19989,95,19994,-14.58,1,0
130,96,19997,97,19994.8,-49.58,0,1
131,0,20003.5,1,20004.8,-29.58,1,0
131,2,20003.5,7,20001.2,15.42,0,1
131,8,20000,9,20001.5,-34.58,1,0
131,10,20002.5,11,20005,-54.58,1,0
131,12,20003.5,15,20005.2,-59.58,1,0
131,17,20005.2,18,20002.5,-59.58,0,1
131,20,20001,22,20000.2,-19.58,0,1
131,23,20000.5,29,20001.8,-4.58,0,1
131,30,20002,31,20001.8,-9.58,0,1
131,32,20000.8,38,20000.2,-9.58,1,0
131,39,20000,41,20001.2,-49.58,1,0
131,44,20002.2,59,19999.5,5.42,0,1
131,60,19998.5,61,19999,-14.58,1,0
131,63,20000.2,67,19998.5,-29.58,0,1
131,68,19999,72,20002.5,-59.58,1,0
131,73,20002.5,75,20000.2,-49.58,0,1
131,76,20005.5,78,20005,-14.58,0,1
131,79,20004,86,20006.2,-19.58,1,0
131,88,20002.8,89,20005.2,-54.58,1,0
131,91,19999.8,97,19999.2,-14.58,0,1
132,0,19991.8,3,19994.5,-59.58,1,0
132,4,19993.2,5,19995.5,-49.58,1,0
132,6,19995.8,7,19993.5,-49.58,0,1
132,8,19994.2,9,19997,50.42,0,1
132,10,19991.8,14,19991.2,0.42,1,0
132,16,19993.2,18,19991.5,-39.58,0,1
132,19,19991.5,20,19994.8,60.42,0,1
132,22,19998.2,27,20000,-19.58,0,1
132,29,19998.5,30,20001.8,-69.58,1,0
132,31,20002.8,33,19995.5,-149.58,0,1
132,34,20000,36,20001.2,5.42,1,0
132,37,19999.2,43,20003.2,30.42,1,0
132,44,20002,47,19997.5,30.42,1,0
132,48,19999.8,49,19993,-139.58,0,1
132,50,19997.5,52,19989.8,-159.58,0,1
132,53,19989.8,54,19991.8,-44.58,1,0
132,56,19994,59,19997.5,-24.58,0,1
132,60,19998,62,19998.8,-19.58,1,0
132,63,19997.8,64,19999.2,-34.58,1,0
132,65,19998.2,66,19996.5,-39.58,0,1
132,67,19997,68,19996.5,5.42,1,0
132,69,19997.8,71,19996.5,0.42,1,0
132,72,19995.5,73,19996.2,-19.58,1,0
132,74,19995.2,75,20002,-139.58,1,0
132,76,19995.5,80,20003.5,-164.58,1,0
132,81,20003.8,86,20002.5,50.42,0,1
133,3,20003.8,4,20000.2,65.42,1,0
133,5,19999,7,19997.5,25.42,1,0
133,8,19998.5,9,19997.2,-29.58,0,1
133,10,19996.5,12,19996,-14.58,0,1
133,13,19996,14,19997.2,-29.58,1,0
133,16,19995.5,20,19996.8,-34.58,1,0
133,21,19997.2,22,19994.2,-64.58,0,1
133,23,19994,24,19999.5,-114.58,1,0
133,25,19999.2,26,20001.8,-54.58,1,0
133,27,19998,29,19994.8,60.42,1,0
133,31,19987.8,38,19990,-64.58,1,0
133,39,19987,42,19986.5,-14.58,0,1
133,43,19989.2,47,19988,-29.58,0,1
133,48,19992.2,51,19990.8,-59.58,0,1
133,52,19996,53,19994,-44.58,0,1
133,54,19997.5,55,19997.8,0.42,0,1
133,56,19997.8,57,20002,-89.58,1,0
133,59,20001,61,20005.8,-99.58,1,0
133,62,20005,65,20005.8,-19.58,1,0
133,66,20005.5,68,20003.2,-49.58,0,1
133,69,20002.5,70,20004.8,-49.58,1,0
133,73,19998.8,77,20000.2,-34.58,1,0
133,78,20002,79,20000.8,-29.58,0,1
133,80,20002,82,20008.5,-134.58,1,0
133,83,20005.5,94,20005.8,-74.58,1,0
134,0,20003.5,3,20007,-74.58,1,0
134,4,20006.5,15,19993.2,-124.58,0,1
134,16,19992.8,19,19995.5,-64.58,1,0
134,20,19992,25,19991.5,-4.58,1,0
134,27,19991.5,28,19991.5,-4.58,1,0
134,30,19991.8,31,19991.2,-14.58,0,1
134,32,19991.5,34,19991.8,-9.58,1,0
134,35,19991.5,38,19991.8,-9.58,1,0
134,39,19991.8,40,19991.5,-9.58,0,1
134,41,19991.5,49,19992,-24.58,1,0
134,51,19992,57,19991,-24.58,0,1
134,58,19991.2,59,19992,-19.58,1,0
134,60,19991,61,19992,-24.58,1,0
134,62,19991,65,19992,-14.58,1,0
134,66,19991.5,71,19991.5,-4.58,1,0
134,73,19991.2,83,19992,-14.58,1,0
134,84,19992,85,19990.5,-34.58,0,1
134,86,19990.5,87,19994.8,-89.58,1,0
134,88,19994.2,89,19995.8,-34.58,1,0
134,90,19996,92,19997.5,-64.58,1,0
134,93,19994.2,95,19993.2,15.42,1,0
135,0,20004.2,4,20004.8,5.42,0,1
135,5,20004.5,13,19998.2,-74.58,0,1
135,14,19998.8,19,19997.8,-19.58,1,0
135,21,20000.5,22,20001.8,-29.58,1,0
135,24,19996.5,25,19996.8,-9.58,1,0
135,27,19997.2,31,19997.5,0.42,0,1
135,32,19998.8,35,20002,-69.58,1,0
135,37,20002,39,20004.2,-34.58,1,0
135,40,20006,44,20000.8,-59.58,0,1
135,45,19998.8,46,20001,-49.58,1,0
135,47,19997.2,50,20002.5,-109.58,1,0
135,51,20001.2,53,20003.2,-104.58,1,0
135,54,20003.8,55,20005.2,25.42,0,1
135,56,20005.5,58,20005.8,0.42,0,1
135,59,20005,61,20005.8,-19.58,1,0
135,63,20005,73,20002.2,10.42,1,0
135,74,20003,75,19999.5,-74.58,0,1
135,77,20003.5,78,20002.2,-29.58,0,1
135,79,20002,80,19998.5,65.42,1,0
135,81,19999.8,84,19999.2,5.42,1,0
135,85,19995.2,91,19999.2,-84.58,1,0
135,92,20000,93,20000.5,-14.58,1,0
136,0,19997,2,20000,25.42,0,1
136,3,19998.8,5,19999.5,-19.58,1,0
136,7,19999.2,9,20000,-4.58,0,1
136,11,20002,13,20004.2,-34.58,1,0
136,14,20005.2,16,20006,10.42,0,1
136,18,20002.5,22,20001.5,-9.58,0,1
136,26,20002,27,20001,-24.58,0,1
136,29,20002,31,20001.5,-14.58,0,1
136,32,20001.2,37,20000,-19.58,1,0
136,39,19999,41,20000.5,-34.58,1,0
136,42,20001,44,19999.8,-29.58,0,1
136,45,19999,48,20002,-24.58,1,0
136,49,20001.2,50,20002,-19.58,1,0
136,53,20002.5,57,20001.8,-19.58,0,1
136,59,20001.8,61,20003.2,-24.58,1,0
136,62,20001.8,66,20003,-24.58,0,1
136,67,20007.2,70,20007.8,-14.58,0,1
136,71,20009,72,20008.5,-14.58,0,1
136,75,20008.2,81,20008.2,50.42,0,1
136,83,20004.2,84,20006.5,40.42,0,1
136,86,20006.8,92,20001.8,-34.58,1,0
136,93,19999,94,20001.2,-49.58,1,0
136,95,19999,96,20000.8,-39.58,1,0
136,97,19999.2,99,20004.2,-114.58,1,0
137,1,20002.2,3,20000.5,-39.58,0,1
137,4,20002.5,8,20001.8,-19.58,0,1
137,9,20001.5,11,19998.8,-74.58,0,1
137,16,19999.5,17,20001,-34.58,1,0
137,18,20002.2,28,19996.2,-89.58,0,1
137,29,19999.8,30,19999,-19.58,0,1
137,33,19999,38,19999,-14.58,1,0
137,39,19997.5,41,20002.8,-109.58,1,0
137,42,20002.5,46,20002.5,-14.58,0,1
137,47,20003,48,20001.8,-29.58,0,1
137,50,20001.5,51,19999.2,-49.58,0,1
137,52,19997.2,54,19997,-29.58,0,1
137,55,19999.2,58,19993.5,-119.58,0,1
137,59,19992.8,60,19995,-49.58,1,0
137,61,19993.2,62,19993.8,-14.58,1,0
137,63,19991.5,64,19993.8,-49.58,1,0
137,65,19995.8,72,19998.2,5.42,0,1
137,73,19998.8,77,19998.2,-24.58,0,1
137,79,19997.8,82,19993.5,80.42,1,0
137,83,19994.8,84,19995,0.42,0,1
137,85,20000.8,86,19999.2,-34.58,0,1
137,87,19997,88,20001,-84.58,1,0
137,89,20003.2,91,20001.8,-34.58,0,1
137,92,20003.2,93,20002,-29.58,0,1
137,95,20002,97,19997.5,-119.58,0,1
138,0,20007.8,1,20009.5,-39.58,1,0
138,2,20008.5,12,20006.8,-24.58,1,0
138,13,20002,15,20003.2,-29.58,1,0
138,16,20001.5,17,20001,5.42,1,0
138,18,20001.8,27,19995,-29.58,0,1
138,28,19997.5,32,19995.8,-14.58,0,1
138,33,19998,35,19999.8,-39.58,1,0
138,37,19998,38,19996.5,-34.58,0,1
138,39,19996.5,53,20009,-19.58,0,1
138,55,20009.8,59,20005,-34.58,0,1
138,60,20007.5,65,20006.5,-79.58,1,0
138,66,20005.2,67,20002.2,-64.58,0,1
138,71,20007.2,72,20008.8,-34.58,1,0
138,73,20008.5,75,20010.2,-39.58,1,0
138,78,20006.2,83,20007,-19.58,1,0
138,85,20009.2,86,20008.2,-24.58,0,1
138,87,20010,94,20005.8,-19.58,1,0
139,0,20000,9,20000.2,-34.58,0,1
139,11,20000.2,12,20002.8,-54.58,1,0
139,14,19999,20,20001.8,-29.58,1,0
139,21,20003,29,20002.2,15.42,0,1
139,32,20002.5,33,20001.2,-29.58,0,1
139,34,20002.5,37,20001,-54.58,0,1
139,38,20005.2,40,19999.2,-134.58,0,1
139,41,19999.2,42,20001,-39.58,1,0
139,43,20000.8,46,20002.8,-59.58,1,0
139,49,20000.8,60,19991.8,-49.58,0,1
139,62,19994,63,19994.2,-9.58,1,0
139,64,19994.8,67,19994.2,-19.58,0,1
139,68,19997.5,71,19993,-119.58,0,1
139,72,19993.5,74,19989,-29.58,0,1
139,75,19991,82,19995,-39.58,0,1
139,83,19995.2,86,19992.2,60.42,1,0
139,87,19991.5,90,19991.8,0.42,0,1
140,0,20009.5,7,20006.5,5.42,0,1
140,8,20006.2,11,20007.5,-9.58,0,1
140,13,20008.5,14,20005.5,-64.58,0,1
140,15,20005.8,39,20007,-49.58,0,1
140,44,20009.8,46,20005.2,-94.58,0,1
140,49,20010,57,20005.8,-64.58,0,1
140,58,20005.2,61,20006.8,10.42,1,0
140,62,20007.5,65,20001.2,-129.58,0,1
140,66,20005,71,19999.5,-29.58,0,1
140,72,19998,74,19996.2,25.42,1,0
140,75,19997.5,86,19999.5,5.42,0,1
140,88,20000,92,19999.8,-24.58,0,1
141,1,20007.8,2,20007.5,-9.58,0,1
141,3,20007.5,5,20007.8,-9.58,1,0
141,6,20007.8,7,20007.5,0.42,1,0
141,9,20007.8,18,20006.5,-39.58,0,1
141,20,20004,23,20002.8,35.42,1,0
141,24,20007,27,20001.5,-114.58,0,1
141,28,20001.5,30,20002.8,-29.58,1,0
141,32,20004.2,34,20007,50.42,0,1
141,36,20008.5,37,20008.2,-9.58,0,1
141,39,20005.2,41,20005,-9.58,0,1
141,42,20004.2,44,20003.2,-24.58,0,1
141,45,20005.8,49,19999.2,-144.58,0,1
141,50,19999.2,51,19996.8,45.42,1,0
141,52,19996,55,19998,35.42,0,1
141,56,19996,58,19993.8,-49.58,0,1
141,59,19995,61,19996.8,-39.58,1,0
141,64,19996.2,66,19996.8,5.42,0,1
141,68,19998.5,69,19999.5,-24.58,1,0
141,70,19998.8,73,19996.8,-54.58,0,1
141,74,19998,76,19994.8,-69.58,0,1
141,77,19995,80,19997.2,40.42,0,1
141,81,19997.5,82,20000,-54.58,1,0
141,83,20001.8,95,20007.8,0.42,0,1
142,0,20005.8,1,20001.8,-84.58,0,1
142,2,20005.8,5,20000,-29.58,0,1
142,6,20000.2,17,20003.5,-9.58,0,1
142,19,20005.2,24,20005.5,-24.58,0,1
142,27,19999.8,28,20006.8,-144.58,1,0
142,30,19999.5,31,20003,-74.58,1,0
142,32,20004.2,37,20007.8,100.42,0,1
142,38,20009.5,39,20006.8,-59.58,0,1
142,40,20009.2,41,20009.8,-14.58,1,0
142,43,20006.8,44,20007.2,5.42,0,1
142,47,20006,48,20008,-44.58,1,0
142,49,20009.5,55,20005.5,-64.58,0,1
142,56,20005.5,61,20012.2,-34.58,1,0
142,62,20013.2,64,20009.2,-84.58,0,1
142,66,20008.8,67,20008.8,-4.58,0,1
142,69,20009.2,71,20009,-9.58,0,1
142,73,20009.2,74,20009,-9.58,0,1
142,75,20009,82,20009.2,-14.58,1,0
142,83,20008.8,85,20009.5,-19.58,1,0
142,87,20009.2,90,20009.5,-19.58,1,0
142,91,20008.5,93,20009.2,-9.58,1,0
142,94,20008.5,95,20009.8,-29.58,1,0
142,96,20009.8,97,20008.2,-34.58,0,1
143,0,20002,7,20005.2,-29.58,1,0
143,8,20008.2,12,20006,-99.58,1,0
143,14,20005.5,17,20001.8,-79.58,0,1
143,18,20001.8,20,20003.8,-44.58,1,0
143,21,20000.2,25,19999.5,10.42,1,0
143,26,19997.8,29,19999.8,-44.58,1,0
143,30,19996.8,39,20000.5,-44.58,1,0
143,40,19998.5,41,19999,-14.58,1,0
143,42,20000.2,44,19997.2,-64.58,0,1
143,46,19999,53,20001,-9.58,0,1
143,54,19998.5,65,19999.8,10.42,1,0
143,66,20000,68,20000,-9.58,1,0
143,69,19998.8,71,19999,-9.58,1,0
143,72,19999.8,74,19998,-19.58,0,1
143,75,20000.2,76,20001,-19.58,1,0
143,77,20001.5,79,20001,-14.58,0,1
143,81,20001.8,83,20000.8,-24.58,0,1
143,84,20002,85,20001.8,-9.58,0,1
143,86,20001.2,90,20001.5,-74.58,1,0
143,91,20001.5,92,19998.2,-69.58,0,1
143,93,20000.8,94,20002.2,-34.58,1,0
143,95,20001.5,96,20002,5.42,0,1
144,0,20008.8,2,20007,-44.58,0,1
144,3,20007.5,4,20007,-14.58,0,1
144,5,20007,7,20007.5,-14.58,1,0
144,8,20007.8,9,20006.8,-24.58,0,1
144,10,20006.8,13,20007.2,20.42,1,0
144,15,20008.5,19,20009.2,-24.58,1,0
144,23,20006.8,26,20008.2,15.42,1,0
144,27,20007.5,28,20008.5,-24.58,1,0
144,29,20006.2,30,20002.5,-79.58,0,1
144,31,20002.5,32,20002.8,-9.58,1,0
144,34,20002.2,35,20004,-39.58,1,0
144,38,20004.5,39,20003.5,-24.58,0,1
144,40,20002.2,42,20003.8,-34.58,1,0
144,43,20004,45,20002.5,-29.58,0,1
144,46,20002.2,47,20004.2,35.42,0,1
144,48,20002.5,50,20003.8,-39.58,1,0
144,53,20003,58,20002.2,-14.58,1,0
144,64,20007.2,70,20009.2,-84.58,1,0
144,72,20002.2,74,20003.2,-34.58,1,0
144,76,20001.5,83,20005,-24.58,1,0
144,84,20004,85,20005.8,-39.58,1,0
144,87,20008.5,88,20008,-14.58,0,1
144,90,20009.5,91,20009.8,-9.58,1,0
144,93,20007.2,97,20009,-24.58,0,1
144,98,20007,99,20005.2,-39.58,0,1
145,0,19994,1,19993.2,-19.58,0,1
145,3,19992.8,8,19997.8,-104.58,1,0
145,9,19991.8,16,19995.2,-19.58,1,0
145,17,19998.2,25,19996.2,-29.58,1,0
145,26,19993.2,30,19995.8,-44.58,1,0
145,31,19994.8,33,19990.8,-99.58,0,1
145,35,19994.2,39,19995.8,10.42,1,0
145,42,19994,43,19993.5,5.42,1,0
145,44,19994.8,45,19994,10.42,1,0
145,46,19992.2,51,19992.2,-9.58,1,0
145,53,19995.2,54,19995,-9.58,0,1
145,55,19996,56,19995.2,-19.58,0,1
145,58,19993,65,19996.5,-19.58,1,0
145,67,19994.5,70,19995.8,-39.58,1,0
145,71,19996.8,72,19996.8,-4.58,0,1
145,73,19994,74,19994.8,-19.58,1,0
145,76,19993.8,77,19994.5,10.42,0,1
145,78,19995.2,81,19997.2,-19.58,1,0
145,82,19997,83,19997,-4.58,0,1
145,84,19997.5,88,19999.5,-49.58,1,0
145,89,19999,93,20001.8,-64.58,1,0
146,0,19999.5,6,20003.8,-74.58,1,0
146,8,20003.5,10,20004,-14.58,1,0
146,12,20003.8,14,20004,-9.58,1,0
146,15,20003.8,19,20004,-14.58,1,0
146,20,20004.2,24,19999,-59.58,0,1
146,26,19997.2,29,20001.2,-59.58,1,0
146,30,20003,32,20003.8,-4.58,0,1
146,34,19997.2,51,19994.5,-79.58,1,0
146,53,19997.5,55,19996.8,-29.58,0,1
146,59,19998,61,19996.8,-34.58,0,1
146,63,19993.8,64,19998.2,-94.58,1,0
146,65,19998.2,67,19998.5,-9.58,1,0
146,69,19997.5,71,19998.8,-29.58,1,0
146,73,19996.5,75,19998.5,-14.58,1,0
146,78,19999,79,19998.5,-14.58,0,1
146,82,19997.2,83,19999.2,-44.58,1,0
146,85,19999.5,87,20001,25.42,0,1
146,89,20002,90,20002.2,-9.58,1,0
146,91,20002,93,20002.2,-9.58,1,0
